time,ksp_x,ksd_x,kp_x,error_x,osc_x,ksp_y,ksd_y,kp_y,error_y,osc_y,ksp_z,ksd_z,kp_z,error_z,osc_z,ksp_psi,ksd_psi,kp_psi,error_psi,osc_psi
1770506396.5718913,1.0962201252081274,2.041694201525631,0.4758097275882179,0.34906615562101073,5,1.0962201252081274,1.7708874310761171,0.5712193504375627,0.05308462109988672,6,2.5,11.433461205060999,0.30426928087398336,0.08527132390873021,1,4.0,9.507379501711725,1.2087437263790346,5.910453213249559,6
1770506406.5720537,1.119240747837498,2.041694201525631,0.49008401941586444,0.20670039734207163,6,1.119240747837498,1.7708874310761171,0.5883559309506896,0.22938406359686903,7,2.5,11.433461205060999,0.30426928087398336,0.046321114316624036,4,4.0,9.507379501711725,1.2450060381704056,0.734387453810694,1
1770506416.5718033,1.1427448035420853,2.041694201525631,0.5047865399983403,0.22738960618403964,5,1.119240747837498,1.813388729421944,0.5707052530221689,0.15725639216138865,5,2.5,11.707864273982462,0.2951412024477639,0.03642550157248691,6,4.0,9.507379501711725,1.2823562193155178,0.1389574272232745,4
1770506426.5719523,1.1427448035420853,2.090694862362246,0.48964294379839013,0.3343872181436892,6,1.1427448035420853,1.813388729421944,0.587826410612834,0.11248762034762227,5,2.5,11.707864273982462,0.2951412024477639,0.055745597348198596,3,4.0,9.507379501711725,1.3208269058949833,0.16055023136916693,2
1770506436.572026,1.166742444416469,2.090694862362246,0.5043322321123418,0.11196097413921338,6,1.1427448035420853,1.8569100589280707,0.570191618294449,0.2966669882849101,5,2.5,11.988853016558041,0.28628696637433093,0.07798039145141095,3,4.0,9.935211579288751,1.2151607534233846,2.8844459024089764,14
1770506446.571985,1.166742444416469,2.14087153905894,0.4892022651489715,0.3770252060731204,4,1.1427448035420853,1.8569100589280707,0.570191618294449,0.056987844251705035,6,2.5,12.0,0.277698357383101,0.09805841347049027,1,4.0,10.382296100356744,1.117947893149514,6.010459382198779,16
1770506456.572093,1.166742444416469,2.1922524559963543,0.47452619719450234,0.20795149413325742,5,1.166742444416469,1.8569100589280707,0.5872973668432825,0.2506474196623633,5,2.5,12.0,0.277698357383101,0.050086317400381726,6,4.0,10.382296100356744,1.1514863299439995,0.8882390804290471,2
1770506466.5718205,1.1912440357492147,2.1922524559963543,0.4887619831103374,0.2328749799634636,5,1.166742444416469,1.9014759003423445,0.569678445837984,0.16700532176839394,5,2.5,12.0,0.26936740666160797,0.03830989940559512,6,4.0,10.849499424872796,1.0593674235484796,0.13979727377964396,10
1770506476.5719965,1.1912440357492147,2.244866514940267,0.4740991236170273,0.32473325304568834,6,1.1912440357492147,1.9014759003423445,0.5867687992131235,0.11833029088555094,5,2.5,12.0,0.26936740666160797,0.05641038117528164,5,4.0,10.849499424872796,1.091148446254934,0.16095083524544804,2
1770506486.5721762,1.1912440357492147,2.244866514940267,0.4740991236170273,0.0974491142699552,5,1.1912440357492147,1.9471113219505607,0.5691657352367298,0.32281619563840386,4,2.5,12.0,0.2612863844617597,0.07587108835915535,7,4.0,11.337726898992072,1.0038565705545393,2.9226848197329343,14
1770506496.571925,1.1912440357492147,2.2987433112988334,0.45987614990851644,0.3875186342670248,5,1.1912440357492147,1.9471113219505607,0.5691657352367298,0.06339495786602153,3,2.5,12.0,0.2534477929279069,0.10069586657543775,3,4.0,11.609832344567883,0.973740873437903,5.974810379054106,7
1770506506.571903,1.1912440357492147,2.3539131507700053,0.44607986541126093,0.20112497308846794,7,1.2162601604999481,1.9471113219505607,0.5862407072938317,0.26817877139607194,6,2.5,12.0,0.2534477929279069,0.05178927280579703,6,4.0,11.609832344567883,1.00295309964104,0.6223122795647887,3
1770506516.5719755,1.2162601604999481,2.3539131507700053,0.4594622613735988,0.20580783154487134,5,1.2162601604999481,1.9938419936773741,0.5686534860750168,0.12864023109895348,7,2.5,12.0,0.24584435914006972,0.03667845076543873,6,4.0,11.609832344567883,1.0330416926302712,0.123275935961032,2
1770506526.5719268,1.2162601604999481,2.4104070663884856,0.4456783935323908,0.3433747108740404,7,1.2162601604999481,1.9938419936773741,0.5686534860750168,0.09719575071728694,5,2.5,12.0,0.22617681040886414,0.05958596979094473,10,4.0,11.609832344567883,1.0640329434091793,0.17330813145646312,4
1770506536.5720344,1.2162601604999481,2.4104070663884856,0.4456783935323908,0.07995388743645969,6,1.2162601604999481,2.041694201525631,0.5515938814927662,0.3014294285624928,5,2.5,12.0,0.21939150609659822,0.07596475143088169,5,4.0,12.0,0.978910307936445,2.6673665383463336,18
1770506546.5720518,1.2162601604999481,2.4682568359818093,0.43230804172641907,0.3708315716891742,4,1.2162601604999481,2.041694201525631,0.5515938814927662,0.05035090008863535,4,2.5,12.0,0.21280976091370027,0.11022851347459638,1,4.0,12.0,0.9005974833015294,6.0275442334984,9
1770506556.5720139,1.2162601604999481,2.5274950000453726,0.41933880047462646,0.20573293423333386,7,1.241801623870447,2.041694201525631,0.5681416979375492,0.26298290250880596,6,2.5,12.0,0.21280976091370027,0.058213525237317515,6,4.0,12.0,0.9276154078005754,0.7451617145557206,2
1770506566.5721483,1.241801623870447,2.5274950000453726,0.43191896448886524,0.1871502948282716,6,1.241801623870447,2.090694862362246,0.5510974469994228,0.13033042435974806,7,2.5,12.0,0.20642546808628925,0.038454274004053546,8,4.0,12.0,0.9554438700345926,0.10339048020814179,0
1770506576.571764,1.241801623870447,2.5881548800464618,0.41896139555419926,0.26795446055865035,6,1.2678794579717263,2.090694862362246,0.5676303704094054,0.12867933466839532,5,2.5,12.0,0.20642546808628925,0.06066873569260174,8,4.0,12.0,0.9841071861356304,0.15704195188021516,4
1770506586.5718622,1.241801623870447,2.5881548800464618,0.41896139555419926,0.0667992319219136,7,1.2678794579717263,2.14087153905894,0.5506014592971232,0.3234570281726234,4,2.5,12.0,0.20023270404370058,0.08355530332493705,5,4.0,12.0,0.90537861124478,2.8347265265758157,16
1770506596.572205,1.241801623870447,2.650270597167577,0.40639255368757327,0.3799640201461594,7,1.2678794579717263,2.14087153905894,0.5506014592971232,0.06001653466346373,4,2.5,12.0,0.19422572292238957,0.11232212254902896,5,4.0,12.0,0.8329483223451977,5.949349087742447,18
